report_period_start,report_period_end,interval_start,interval_end,node,namespace,pod,pod_usage_cpu_core_seconds,pod_request_cpu_core_seconds,pod_limit_cpu_core_seconds,pod_usage_memory_byte_seconds,pod_request_memory_byte_seconds,pod_limit_memory_byte_seconds,node_capacity_cpu_cores,node_capacity_cpu_core_seconds,node_capacity_memory_bytes,node_capacity_memory_byte_seconds,resource_id,pod_labels
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-kube-scheduler,openshift-kube-scheduler-os-ctrl-0,24.978597,90.000000,,947759923200.000000,566231040000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:openshift-kube-scheduler|label_revision:10|label_scheduler:true
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-kube-scheduler,revision-pruner-10-os-ctrl-0,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:pruner
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-image-registry,cluster-image-registry-operator-69d55d7967-x2c54,19.133508,36.000000,,487518535680.000000,188743680000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_name:cluster-image-registry-operator|label_pod_template_hash:69d55d7967
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-machine-config-operator,machine-config-daemon-55n2t,6.172165,144.000000,,1003544739840.000000,377487360000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_controller_revision_hash:665dc5794|label_k8s_app:machine-config-daemon|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-kube-controller-manager,revision-pruner-12-os-ctrl-0,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:pruner
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-machine-api,machine-api-controllers-599dd984b8-lcr9x,16.858026,252.000000,,1546228776960.000000,528482304000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_api:clusterapi|label_k8s_app:controller|label_pod_template_hash:599dd984b8
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-machine-api,metal3-54f98795dc-fhrw6,88.698444,,,6211042099200.000000,,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_baremetal_openshift_io_cluster_baremetal_operator:metal3-state|label_k8s_app:metal3|label_pod_template_hash:54f98795dc
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,open-cluster-management-agent,klusterlet-work-agent-95fc6db87-jrcpc,24.459937,360.000000,,220165324800.000000,483183820800.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:klusterlet-manifestwork-agent|label_pod_template_hash:95fc6db87
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,,,,,,,,,,,,,,,label_controller_uid:d79bc6a0-b1a8-4a4d-8e47-f2ef8b6e68bc|label_job_name:cbd7f30b2f16cb3bf12fccda224f65bf6d360d088961ae905543cc31a8dcf51
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-monitoring,node-exporter-n729q,177.134629,32.400000,,787263651840.000000,792723456000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app_kubernetes_io_name:node-exporter|label_app_kubernetes_io_version:v1.0.1|label_controller_revision_hash:6cf58f8668|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,open-cluster-management-agent-addon,klusterlet-addon-appmgr-7b9f9f6d9f-g2c5n,13.667624,,,1073096785920.000000,483183820800.000000,7730941132800.000000,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:application-manager|label_chart:application-manager-2.2.0|label_component:application-manager|label_controller:operator|label_heritage:Helm|label_pod_template_hash:7b9f9f6d9f|label_release:klusterlet-addon-appmgr
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-operators,devworkspace-webhook-server-7fbcf5dfbc-d6jw8,0.864951,,,121473024000.000000,,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app_kubernetes_io_name:devworkspace-webhook-server|label_app_kubernetes_io_part_of:devworkspace-operator|label_pod_template_hash:7fbcf5dfbc
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-image-registry,image-pruner-1619654400-cv8dn,,360.000000,,,966367641600.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_controller_uid:c91ba0c9-d20e-42c6-a53a-816b473c68eb|label_job_name:image-pruner-1619654400
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-cluster-machine-approver,machine-approver-5c5885b95b-7v2km,3.274860,72.000000,,457697280000.000000,264241152000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:machine-approver|label_pod_template_hash:5c5885b95b
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-machine-api,metal3-image-cache-z2fnk,0.089379,,,165312921600.000000,,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_baremetal_openshift_io_cluster_baremetal_operator:metal3-image-cache|label_controller_revision_hash:76b7987d77|label_k8s_app:metal3|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-kube-apiserver,revision-pruner-15-os-ctrl-1,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:pruner
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-kube-storage-version-migrator-operator,kube-storage-version-migrator-operator-766994dfb4-44cj7,45.279396,36.000000,,396124323840.000000,188743680000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:kube-storage-version-migrator-operator|label_pod_template_hash:766994dfb4
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-etcd,revision-pruner-4-os-ctrl-1,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:pruner
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-kube-apiserver,revision-pruner-16-os-ctrl-0,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:pruner
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-multus,network-metrics-daemon-lsmzm,3.597333,72.000000,,407113236480.000000,452984832000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:network-metrics-daemon|label_component:network|label_controller_revision_hash:78696c777|label_openshift_io_component:network|label_pod_template_generation:2|label_type:infra
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-ingress-canary,ingress-canary-69rmf,0.114359,36.000000,,125813391360.000000,75497472000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_controller_revision_hash:7456cfc96c|label_ingresscanary_operator_openshift_io_daemonset_ingresscanary:canary_controller|label_pod_template_generation:1
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-cnv,ssp-operator-c9d8764c9-29d7t,12.791736,,,427474944000.000000,,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_control_plane:ssp-operator|label_pod_template_hash:c9d8764c9
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-cluster-storage-operator,csi-snapshot-webhook-76c6d8dfc8-j5k4r,0.198062,36.000000,,164420321280.000000,75497472000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:csi-snapshot-webhook|label_pod_template_hash:76c6d8dfc8
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-operator-lifecycle-manager,packageserver-56bb5cbfbd-cf8cb,83.779475,,,864884244480.000000,,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:packageserver|label_pod_template_hash:56bb5cbfbd
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-monitoring,cluster-monitoring-operator-5665bf6cd4-9g855,21.652011,39.600000,,628611317760.000000,264241152000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:cluster-monitoring-operator|label_pod_template_hash:5665bf6cd4
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,open-cluster-management-agent,klusterlet-registration-agent-694475bd6-jcllv,15.417664,360.000000,,332218368000.000000,483183820800.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:klusterlet-registration-agent|label_pod_template_hash:694475bd6
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-kube-apiserver,kube-apiserver-os-ctrl-0,427.062603,1044.000000,,12622883143680.000000,4620445286400.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_apiserver:true|label_app:openshift-kube-apiserver|label_revision:16
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-monitoring,node-exporter-djkfm,199.258542,32.400000,,439224238080.000000,792723456000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app_kubernetes_io_name:node-exporter|label_app_kubernetes_io_version:v1.0.1|label_controller_revision_hash:6cf58f8668|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-monitoring,prometheus-adapter-7667785797-dcpsz,18.302502,3.600000,,254278533120.000000,94371840000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_name:prometheus-adapter|label_pod_template_hash:7667785797
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-cnv,hco-webhook-85d5f6c6dd-8vl2j,1.310485,,,156391833600.000000,,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_name:hyperconverged-cluster-webhook|label_pod_template_hash:85d5f6c6dd
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-sdn,sdn-d62kr,22.192068,396.000000,,777084272640.000000,830472192000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:sdn|label_component:network|label_controller_revision_hash:74769fb469|label_openshift_io_component:network|label_pod_template_generation:2|label_type:infra
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,open-cluster-management-agent,klusterlet-registration-agent-694475bd6-x8mjp,19.434755,360.000000,,434508595200.000000,483183820800.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:klusterlet-registration-agent|label_pod_template_hash:694475bd6
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-ingress-operator,ingress-operator-6c97c98985-mr6qd,7.039968,72.000000,,518084198400.000000,362387865600.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_name:ingress-operator|label_pod_template_hash:6c97c98985
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-multus,multus-95vxn,8.567256,36.000000,,59792916480.000000,566231040000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:multus|label_component:network|label_controller_revision_hash:fdcc7449f|label_openshift_io_component:network|label_pod_template_generation:2|label_type:infra
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-kni-infra,mdns-publisher-os-ctrl-1,21.264484,360.000000,,158115594240.000000,754974720000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:kni-infra-mdns
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-marketplace,redhat-operators-fb6s4,,0.600000,,0.000000,3145728000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_catalogsource_operators_coreos_com_update:redhat-operators
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-machine-config-operator,machine-config-server-7ts59,0.224955,72.000000,,154769817600.000000,188743680000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_controller_revision_hash:849f68cbd|label_k8s_app:machine-config-server|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-etcd,revision-pruner-4-os-ctrl-2,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:pruner
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-operator-lifecycle-manager,olm-operator-54fb4f5b54-2ld7d,44.842547,36.000000,,2228594196480.000000,603979776000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:olm-operator|label_pod_template_hash:54fb4f5b54
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-machine-config-operator,machine-config-controller-d854ffcc9-nwttn,7.068049,72.000000,,345231114240.000000,188743680000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_k8s_app:machine-config-controller|label_pod_template_hash:d854ffcc9
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-marketplace,redhat-operators-b5x4k,,0.600000,,0.000000,3145728000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_catalogsource_operators_coreos_com_update:redhat-operators
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-console,downloads-75b48785c-zsn4w,0.939122,36.000000,,3272853749760.000000,188743680000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:console|label_component:downloads|label_pod_template_hash:75b48785c
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-ingress-canary,ingress-canary-l5ch8,0.101502,36.000000,,110123581440.000000,75497472000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_controller_revision_hash:7456cfc96c|label_ingresscanary_operator_openshift_io_daemonset_ingresscanary:canary_controller|label_pod_template_generation:1
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,open-cluster-management-agent,klusterlet-work-agent-95fc6db87-mnggh,15.197743,360.000000,,337408819200.000000,483183820800.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:klusterlet-manifestwork-agent|label_pod_template_hash:95fc6db87
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-kni-infra,haproxy-os-ctrl-0,43.307356,720.000000,,665892126720.000000,1509949440000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:kni-infra-api-lb
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-cluster-node-tuning-operator,tuned-rbxvb,2.006661,36.000000,,398045675520.000000,188743680000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_controller_revision_hash:66cfb96794|label_openshift_app:tuned|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,costmanagement-metrics-operator,costmanagement-metrics-controller-manager-764f495648-z2sgc,3.496814,,,74985553920.000000,,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_control_plane:controller-manager|label_pod_template_hash:764f495648
